date,price,scaled_price,30_day_MA,price_diff1,price_diff2
1969-04-08,0.0042699402875537,-1.149780237589352,0.004929334712168167,-8.673316209099977e-05,0.00022016879607690033
1969-05-08,0.0041365046535677,-1.1502885056235352,0.004878406778530156,-0.0001334356339860003,-4.6702471895000534e-05
1969-06-08,0.0040697868365747,-1.1505426396406269,0.004825032524935737,-6.671781699300015e-05,6.671781699300015e-05
1969-07-08,0.0041031457450712,-1.150415572632081,0.0047683223804916635,3.335890849650008e-05,0.00010007672548950023
1969-08-08,0.0041698635620642,-1.1501614386149894,0.004713836163280691,6.671781699300015e-05,3.335890849650008e-05
1969-11-08,0.0042032224705607,-1.1500343716064436,0.004662685836919366,3.335890849650008e-05,-3.335890849650008e-05
1969-12-08,0.0041365046535677,-1.1502885056235352,0.004612091492366321,-6.671781699300015e-05,-0.00010007672548950023
1969-02-09,0.0038863128398438,-1.1512415081876295,0.004548153584414667,-0.0002501918137239002,-0.00018347399673090004
1969-03-09,0.0039530306568369,-1.1509873741705374,0.004485883621887843,6.67178169930999e-05,0.0003169096307170001
1969-04-09,0.0040197484738299,-1.1507332401534458,0.00442806151382722,6.671781699300015e-05,-9.974659986866641e-17
1969-05-09,0.0040030690195816,-1.150796773657719,0.004370239405766594,-1.667945424829991e-05,-8.339727124130007e-05
1969-08-09,0.0040097408012809,-1.1507713602560097,0.00433098709010236,6.671781699299668e-06,2.335123594759958e-05
1969-09-09,0.0041031457450712,-1.150415572632081,0.00430341039241191,9.340494379030031e-05,8.673316209100064e-05
1969-10-09,0.0040364279280781,-1.1506697066491731,0.004278391211039523,-6.67178169930999e-05,-0.0001601227607834002
1969-11-09,0.0040197484738299,-1.1507332401534458,0.004263379702216093,-1.6679454248200165e-05,5.0038362744899735e-05
1969-12-09,0.0041031457450712,-1.150415572632081,0.0042728313929567725,8.339727124130007e-05,0.00010007672548950023
1969-01-10,0.0039029922940921,-1.1511779746833566,0.00426171175679127,-0.00020015345097909977,-0.00028355072222039984
1969-02-10,0.0039863895653334,-1.1508603071619916,0.004230020793719583,8.339727124129963e-05,0.0002835507222203994
1969-03-10,0.0040364279280781,-1.1506697066491731,0.004220013121170626,5.003836274470024e-05,-3.335890849659939e-05
